Timestamp,Exercise,Reps
2025-08-23 19:58:18,jumping_jack,1
2025-08-23 19:58:21,jumping_jack,2
2025-08-23 19:58:26,jumping_jack,3
2025-08-23 19:58:28,jumping_jack,4
2025-08-23 20:01:33,arm_raise,1
2025-08-23 20:01:36,arm_raise,2
2025-08-23 20:01:39,arm_raise,3
2025-08-23 20:01:42,arm_raise,4
2025-08-23 20:01:52,arm_raise,5
2025-08-23 20:01:54,arm_raise,6
2025-08-23 20:01:56,arm_raise,7
